cookie_id,cross_cookie__items_history7__ref_available,cross_cookie__items_history7__mean_peer_count,cross_cookie__items_history7__max_peer_count,cross_cookie__items_history7__mean_peer_fraction,cross_cookie__items_history7__max_peer_fraction,cross_cookie__items_history7__share_seen,cross_cookie__items_history7__share_seen_ge3,cross_cookie__items_history7__peer_share_shared_ge1,cross_cookie__items_history7__peer_share_shared_ge2,cross_cookie__items_history7__max_shared_value_count,cross_cookie__items_history7__max_own_overlap_fraction,cross_cookie__items_history7__max_jaccard_shared_ge2,cross_cookie__items_same_day__mean_peer_count,cross_cookie__items_same_day__max_peer_count,cross_cookie__items_same_day__mean_peer_fraction,cross_cookie__items_same_day__max_peer_fraction,cross_cookie__items_same_day__share_seen,cross_cookie__items_same_day__share_seen_ge3,cross_cookie__items_same_day__peer_share_shared_ge1,cross_cookie__items_same_day__peer_share_shared_ge2,cross_cookie__items_same_day__max_shared_value_count,cross_cookie__items_same_day__max_own_overlap_fraction,cross_cookie__items_same_day__max_jaccard_shared_ge2
ck_162da0e84bc41343,1.0,0.125,1.0,2.2616247512212774e-05,0.0001809299800977022,0.125,0.0,0.0001809299800977022,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_da17c91511bfd068,1.0,0.875,3.0,0.0001583137325854894,0.0005427899402931065,0.375,0.125,0.0012665098606839153,0.0,1.0,0.125,0.0,0.125,1.0,0.000157035175879397,0.001256281407035176,0.125,0.0,0.001256281407035176,0.0,1.0,0.125,0.0
ck_51db3e3c2e724869,1.0,0.4444444444444444,1.0,8.041332448786764e-05,0.0001809299800977022,0.4444444444444444,0.0,0.0007237199203908088,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_18014e5f3f9ea40d,1.0,0.25,1.0,4.523249502442555e-05,0.0001809299800977022,0.25,0.0,0.0001809299800977022,0.0,1.0,0.25,0.0,0.25,1.0,0.000314070351758794,0.001256281407035176,0.25,0.0,0.001256281407035176,0.0,1.0,0.25,0.0
ck_ebd93c2cf4ecc44c,1.0,0.2222222222222222,1.0,4.020666224393382e-05,0.0001809299800977022,0.2222222222222222,0.0,0.0003618599601954044,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_2501d4331022971c,1.0,0.8,3.0,0.00014474398407816175,0.0005427899402931065,0.4,0.2,0.0007237199203908088,0.0,1.0,0.2,0.0,0.2,1.0,0.0002512562814070352,0.001256281407035176,0.2,0.0,0.001256281407035176,0.0,1.0,0.2,0.0
ck_00ba6a7b2dba1b40,1.0,0.375,1.0,6.784874253663831e-05,0.0001809299800977022,0.375,0.0,0.0005427899402931065,0.0,1.0,0.125,0.0,0.125,1.0,0.000157035175879397,0.001256281407035176,0.125,0.0,0.001256281407035176,0.0,1.0,0.125,0.0
ck_6e0263a90d706408,1.0,1.0,2.0,0.0001809299800977022,0.0003618599601954044,0.5,0.0,0.0003618599601954044,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_34afa1258045de92,1.0,0.6,1.0,0.00010855798805862131,0.0001809299800977022,0.6,0.0,0.0005427899402931065,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_74d009f2eb926a79,1.0,0.6666666666666666,3.0,0.00012061998673180146,0.0005427899402931065,0.4166666666666667,0.08333333333333333,0.0014474398407816175,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ad7d4dea8120b0c1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.001256281407035176,0.001256281407035176,1.0,0.0,0.001256281407035176,0.0,1.0,1.0,
ck_a0729dd0f90ae4a9,1.0,1.0,4.0,0.0001809299800977022,0.0007237199203908088,0.4,0.2,0.0009046499004885109,0.0,1.0,0.2,0.0,0.2,1.0,0.0002512562814070352,0.001256281407035176,0.2,0.0,0.001256281407035176,0.0,1.0,0.2,0.0
ck_0b5e26438b686e85,1.0,0.4375,2.0,7.91568662927447e-05,0.0003618599601954044,0.375,0.0,0.0012665098606839153,0.0,1.0,0.0625,0.0,0.125,1.0,0.000157035175879397,0.001256281407035176,0.125,0.0,0.002512562814070352,0.0,1.0,0.0625,0.0
ck_7f478ad6809683af,1.0,0.8,1.0,0.00014474398407816175,0.0001809299800977022,0.8,0.0,0.0007237199203908088,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_dbb26c3ab17454dc,1.0,0.8,3.0,0.00014474398407816175,0.0005427899402931065,0.5,0.1,0.0014474398407816175,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_983afbee2f6a68d3,1.0,0.2,1.0,3.618599601954044e-05,0.0001809299800977022,0.2,0.0,0.0003618599601954044,0.0,1.0,0.1,0.0,0.3,1.0,0.00037688442211055275,0.001256281407035176,0.3,0.0,0.0037688442211055275,0.0,1.0,0.1,0.0
ck_10fffc4ece9f8bec,1.0,2.0,2.0,0.0003618599601954044,0.0003618599601954044,1.0,0.0,0.0003618599601954044,0.0,1.0,1.0,,1.0,1.0,0.001256281407035176,0.001256281407035176,1.0,0.0,0.001256281407035176,0.0,1.0,1.0,
ck_d98287b784ad4d65,1.0,0.3,1.0,5.427899402931066e-05,0.0001809299800977022,0.3,0.0,0.0005427899402931065,0.0,1.0,0.1,0.0,0.1,1.0,0.0001256281407035176,0.001256281407035176,0.1,0.0,0.001256281407035176,0.0,1.0,0.1,0.0
ck_cd20537ff4ee5653,1.0,0.2857142857142857,1.0,5.169428002791491e-05,0.0001809299800977022,0.2857142857142857,0.0,0.0003618599601954044,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_5b24b9c61d7bbad4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_0e48fd9beb27a344,1.0,1.0,1.0,0.0001809299800977022,0.0001809299800977022,1.0,0.0,0.0001809299800977022,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_3058e9316c7715fb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_bba91b5f10fd98ca,1.0,1.0,2.0,0.0001809299800977022,0.0003618599601954044,0.6666666666666666,0.0,0.0005427899402931065,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_723d3ac8c8dc2e4f,1.0,1.0,2.0,0.0001809299800977022,0.0003618599601954044,0.5,0.0,0.0003618599601954044,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_206bc47d36e18ac8,1.0,0.125,1.0,2.2616247512212774e-05,0.0001809299800977022,0.125,0.0,0.0001809299800977022,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_236417cd7b8df4e2,1.0,1.9230769230769231,4.0,0.0003479422694186581,0.0007237199203908088,0.9230769230769231,0.23076923076923078,0.002713949701465533,0.001085579880586213,4.0,0.3076923076923077,0.10810810810810811,0.6153846153846154,2.0,0.0007730962504831852,0.002512562814070352,0.46153846153846156,0.0,0.007537688442211055,0.002512562814070352,2.0,0.15384615384615385,0.06896551724137931
ck_191ff9f135ce8a66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.001256281407035176,0.001256281407035176,1.0,0.0,0.001256281407035176,0.0,1.0,1.0,
ck_32336f1cd3cc45e0,1.0,1.0,1.0,0.0001809299800977022,0.0001809299800977022,1.0,0.0,0.0007237199203908088,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_443e7647258d4670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_bfca1584f76bb82c,1.0,0.25,1.0,4.523249502442555e-05,0.0001809299800977022,0.25,0.0,0.0001809299800977022,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d29457cf6fab3534,1.0,0.6470588235294118,3.0,0.00011707234006321907,0.0005427899402931065,0.47058823529411764,0.058823529411764705,0.001990229781074724,0.0,1.0,0.058823529411764705,0.0,0.058823529411764705,1.0,7.389890629618681e-05,0.001256281407035176,0.058823529411764705,0.0,0.001256281407035176,0.0,1.0,0.058823529411764705,0.0
ck_c833d8404f0e7c9e,1.0,2.0,2.0,0.0003618599601954044,0.0003618599601954044,1.0,0.0,0.0007237199203908088,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_8519f4bccee6ca5d,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_2d772975821ed072,1.0,0.38461538461538464,1.0,6.958845388373161e-05,0.0001809299800977022,0.38461538461538464,0.0,0.0009046499004885109,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9091d509b87952bf,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_c8bf04b5ee7a3134,1.0,0.875,2.0,0.0001583137325854894,0.0003618599601954044,0.75,0.0,0.0012665098606839153,0.0,1.0,0.125,0.0,0.25,1.0,0.000314070351758794,0.001256281407035176,0.25,0.0,0.002512562814070352,0.0,1.0,0.125,0.0
ck_a23ab81e69fa7c83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d849b1ec07e04ab1,1.0,1.0,1.0,0.0001809299800977022,0.0001809299800977022,1.0,0.0,0.0001809299800977022,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_71500a280a9aea81,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_291ad9433f2b1a83,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_81282268a9234696,1.0,0.7777777777777778,2.0,0.00014072331785376836,0.0003618599601954044,0.5555555555555556,0.0,0.0025330197213678306,0.0,1.0,0.05555555555555555,0.0,0.1111111111111111,1.0,0.00013958682300390843,0.001256281407035176,0.1111111111111111,0.0,0.002512562814070352,0.0,1.0,0.05555555555555555,0.0
ck_8c82826ff840c64d,1.0,0.6153846153846154,2.0,0.00011134152621397058,0.0003618599601954044,0.46153846153846156,0.0,0.0014474398407816175,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9f8ff49471a9d673,1.0,0.5,2.0,9.04649900488511e-05,0.0003618599601954044,0.25,0.0,0.0003618599601954044,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_cfd915fa064c2edf,1.0,0.5,1.0,9.04649900488511e-05,0.0001809299800977022,0.5,0.0,0.0001809299800977022,0.0,1.0,0.5,0.0,0.5,1.0,0.000628140703517588,0.001256281407035176,0.5,0.0,0.001256281407035176,0.0,1.0,0.5,0.0
ck_6285638920f8f86a,1.0,0.5,1.0,9.04649900488511e-05,0.0001809299800977022,0.5,0.0,0.0001809299800977022,0.0,1.0,0.5,0.0,0.5,1.0,0.000628140703517588,0.001256281407035176,0.5,0.0,0.001256281407035176,0.0,1.0,0.5,0.0
ck_62de08631948aa38,1.0,0.3333333333333333,2.0,6.030999336590073e-05,0.0003618599601954044,0.16666666666666666,0.0,0.0003618599601954044,0.0,1.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.00020938023450586262,0.001256281407035176,0.16666666666666666,0.0,0.001256281407035176,0.0,1.0,0.16666666666666666,0.0
ck_e47d3b4a31a609a1,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_08b654004584cf68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_3f2e209675ab66b8,1.0,0.5,1.0,9.04649900488511e-05,0.0001809299800977022,0.5,0.0,0.0001809299800977022,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_3124f2aab51ea1db,1.0,0.3333333333333333,1.0,6.030999336590073e-05,0.0001809299800977022,0.3333333333333333,0.0,0.0001809299800977022,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_e9bdd55d0288d41a,1.0,0.5,2.0,9.04649900488511e-05,0.0003618599601954044,0.4166666666666667,0.0,0.001085579880586213,0.0,1.0,0.08333333333333333,0.0,0.16666666666666666,1.0,0.00020938023450586262,0.001256281407035176,0.16666666666666666,0.0,0.002512562814070352,0.0,1.0,0.08333333333333333,0.0
ck_e74bde9774bc59d6,1.0,0.625,2.0,0.00011308123756106386,0.0003618599601954044,0.375,0.0,0.0009046499004885109,0.0,1.0,0.125,0.0,0.25,1.0,0.000314070351758794,0.001256281407035176,0.25,0.0,0.002512562814070352,0.0,1.0,0.125,0.0
ck_cf1a38f97fbcc2ba,1.0,0.8,2.0,0.00014474398407816175,0.0003618599601954044,0.6,0.0,0.0007237199203908088,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_8cabc966ab1ec35b,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_65ddc0f1594ddbee,1.0,1.0,2.0,0.0001809299800977022,0.0003618599601954044,0.5,0.0,0.0003618599601954044,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_7b8bd3cc475b31da,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.001256281407035176,0.001256281407035176,1.0,0.0,0.001256281407035176,0.0,1.0,1.0,
ck_5415b9fee7cdf992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_05a29aa728a933c7,1.0,0.6666666666666666,2.0,0.00012061998673180146,0.0003618599601954044,0.5,0.0,0.0007237199203908088,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_cf609dd183d35556,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_fbe4504a3751fa27,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_1cdc5bad8a070c2f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.000314070351758794,0.001256281407035176,0.25,0.0,0.001256281407035176,0.0,1.0,0.25,0.0
ck_db6b001a628caa43,1.0,0.5714285714285714,2.0,0.00010338856005582982,0.0003618599601954044,0.42857142857142855,0.0,0.0007237199203908088,0.0,1.0,0.14285714285714285,0.0,0.2857142857142857,1.0,0.00035893754486719307,0.001256281407035176,0.2857142857142857,0.0,0.002512562814070352,0.0,1.0,0.14285714285714285,0.0
ck_23d12b73918a7398,1.0,0.375,2.0,6.784874253663831e-05,0.0003618599601954044,0.25,0.0,0.0005427899402931065,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_2b33bbba9149d9a0,1.0,0.3333333333333333,1.0,6.030999336590073e-05,0.0001809299800977022,0.3333333333333333,0.0,0.0001809299800977022,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_21e8091daa2763d0,1.0,0.25,1.0,4.523249502442555e-05,0.0001809299800977022,0.25,0.0,0.0001809299800977022,0.0,1.0,0.25,0.0,0.5,2.0,0.000628140703517588,0.002512562814070352,0.25,0.0,0.002512562814070352,0.0,1.0,0.25,0.0
ck_60d530e7325c853b,1.0,0.75,2.0,0.00013569748507327663,0.0003618599601954044,0.5,0.0,0.0005427899402931065,0.0,1.0,0.25,0.0,0.25,1.0,0.000314070351758794,0.001256281407035176,0.25,0.0,0.001256281407035176,0.0,1.0,0.25,0.0
ck_71640e5030f0a218,1.0,0.25,1.0,4.523249502442555e-05,0.0001809299800977022,0.25,0.0,0.0001809299800977022,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_445f26cc90df351b,1.0,0.5,1.0,9.04649900488511e-05,0.0001809299800977022,0.5,0.0,0.0003618599601954044,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_c0f871bdf733bfa3,1.0,1.6666666666666667,2.0,0.0003015499668295037,0.0003618599601954044,1.0,0.0,0.0009046499004885109,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_af1dd87c5c73403a,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.000628140703517588,0.001256281407035176,0.5,0.0,0.001256281407035176,0.0,1.0,0.5,0.0
ck_d14ff04fa9b55081,1.0,0.5,1.0,9.04649900488511e-05,0.0001809299800977022,0.5,0.0,0.0007237199203908088,0.0,1.0,0.125,0.0,0.125,1.0,0.000157035175879397,0.001256281407035176,0.125,0.0,0.001256281407035176,0.0,1.0,0.125,0.0
ck_6c47803f6bb884fc,1.0,0.5,1.0,9.04649900488511e-05,0.0001809299800977022,0.5,0.0,0.0001809299800977022,0.0,1.0,0.5,0.0,0.5,1.0,0.000628140703517588,0.001256281407035176,0.5,0.0,0.001256281407035176,0.0,1.0,0.5,0.0
ck_62de81901701dd13,1.0,1.0,2.0,0.0001809299800977022,0.0003618599601954044,0.5,0.0,0.0007237199203908088,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_68f08e620a81715c,1.0,1.0,1.0,0.0001809299800977022,0.0001809299800977022,1.0,0.0,0.0001809299800977022,0.0,1.0,1.0,,1.0,1.0,0.001256281407035176,0.001256281407035176,1.0,0.0,0.001256281407035176,0.0,1.0,1.0,
ck_bb9f60f27859ff56,1.0,0.6,2.0,0.00010855798805862131,0.0003618599601954044,0.4,0.0,0.0005427899402931065,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_5743d50d64466f9d,1.0,0.4,2.0,7.237199203908088e-05,0.0003618599601954044,0.2,0.0,0.0003618599601954044,0.0,1.0,0.2,0.0,0.2,1.0,0.0002512562814070352,0.001256281407035176,0.2,0.0,0.001256281407035176,0.0,1.0,0.2,0.0
ck_fbabc024941df89a,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.000628140703517588,0.001256281407035176,0.5,0.0,0.001256281407035176,0.0,1.0,0.5,0.0
ck_8b3d367aaae722e8,1.0,1.0,1.0,0.0001809299800977022,0.0001809299800977022,1.0,0.0,0.0001809299800977022,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_1b80d8db4c8e7cc3,1.0,1.1538461538461537,3.0,0.00020876536165119483,0.0005427899402931065,0.6923076923076923,0.15384615384615385,0.0025330197213678306,0.0001809299800977022,2.0,0.15384615384615385,0.08,0.23076923076923078,1.0,0.00028991109393119443,0.001256281407035176,0.23076923076923078,0.0,0.002512562814070352,0.001256281407035176,2.0,0.15384615384615385,0.047619047619047616
ck_c460d5dc8ccb835b,1.0,1.0,1.0,0.0001809299800977022,0.0001809299800977022,1.0,0.0,0.0001809299800977022,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_414ee5ee1d3f8fee,1.0,1.0,2.0,0.0001809299800977022,0.0003618599601954044,0.6666666666666666,0.0,0.0005427899402931065,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_083951c0c3a5ef58,1.0,0.4444444444444444,2.0,8.041332448786764e-05,0.0003618599601954044,0.3333333333333333,0.0,0.0007237199203908088,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_52b3735289bed064,1.0,0.375,1.0,6.784874253663831e-05,0.0001809299800977022,0.375,0.0,0.0005427899402931065,0.0,1.0,0.125,0.0,0.375,1.0,0.00047110552763819093,0.001256281407035176,0.375,0.0,0.0037688442211055275,0.0,1.0,0.125,0.0
ck_2308673da9ecc6f4,1.0,1.0,1.0,0.0001809299800977022,0.0001809299800977022,1.0,0.0,0.0001809299800977022,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_170fdaff46aeb2bf,1.0,0.38461538461538464,2.0,6.958845388373161e-05,0.0003618599601954044,0.3076923076923077,0.0,0.0009046499004885109,0.0,1.0,0.07692307692307693,0.0,0.15384615384615385,1.0,0.0001932740626207963,0.001256281407035176,0.15384615384615385,0.0,0.002512562814070352,0.0,1.0,0.07692307692307693,0.0
ck_826f9583fa661099,1.0,0.6666666666666666,1.0,0.00012061998673180146,0.0001809299800977022,0.6666666666666666,0.0,0.0007237199203908088,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ef6494d59e21a827,1.0,0.75,3.0,0.00013569748507327663,0.0005427899402931065,0.25,0.25,0.0005427899402931065,0.0,1.0,0.25,0.0,0.75,2.0,0.0009422110552763819,0.002512562814070352,0.5,0.0,0.0037688442211055275,0.0,1.0,0.25,0.0
ck_0fd1ad917e41b7a7,1.0,1.0,2.0,0.0001809299800977022,0.0003618599601954044,0.6666666666666666,0.0,0.0005427899402931065,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.00041876046901172525,0.001256281407035176,0.3333333333333333,0.0,0.001256281407035176,0.0,1.0,0.3333333333333333,0.0
ck_e2f0810f1555b4c2,1.0,1.5,2.0,0.00027139497014655326,0.0003618599601954044,1.0,0.0,0.0005427899402931065,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_5e76c7002c8e8263,1.0,0.6153846153846154,2.0,0.00011134152621397058,0.0003618599601954044,0.46153846153846156,0.0,0.0014474398407816175,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_77db8c259e9d92a9,1.0,0.5,1.0,9.04649900488511e-05,0.0001809299800977022,0.5,0.0,0.0003618599601954044,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_8dfc0346f3c8ad59,1.0,0.2222222222222222,2.0,4.020666224393382e-05,0.0003618599601954044,0.1111111111111111,0.0,0.0003618599601954044,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_df123903fa1dd8d4,1.0,0.6666666666666666,1.0,0.00012061998673180146,0.0001809299800977022,0.6666666666666666,0.0,0.0003618599601954044,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_8dd673d14f80c4ce,1.0,1.0,2.0,0.0001809299800977022,0.0003618599601954044,0.75,0.0,0.0007237199203908088,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d6efb0ed2af86270,1.0,0.5,2.0,9.04649900488511e-05,0.0003618599601954044,0.25,0.0,0.0003618599601954044,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ec4607f4f7fd083f,1.0,1.1428571428571428,2.0,0.00020677712011165963,0.0003618599601954044,0.7142857142857143,0.0,0.0014474398407816175,0.0,1.0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.00017946877243359653,0.001256281407035176,0.14285714285714285,0.0,0.001256281407035176,0.0,1.0,0.14285714285714285,0.0
ck_97265605ad357639,1.0,1.0,1.0,0.0001809299800977022,0.0001809299800977022,1.0,0.0,0.0003618599601954044,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_8c30e1d71d8a7f55,1.0,0.16666666666666666,1.0,3.0154996682950364e-05,0.0001809299800977022,0.16666666666666666,0.0,0.0001809299800977022,0.0,1.0,0.16666666666666666,0.0,0.5,1.0,0.000628140703517588,0.001256281407035176,0.5,0.0,0.002512562814070352,0.001256281407035176,2.0,0.3333333333333333,0.09090909090909091
ck_ab471ef934f76e18,1.0,0.8,4.0,0.00014474398407816175,0.0007237199203908088,0.5,0.03333333333333333,0.004342319522344852,0.0,1.0,0.03333333333333333,0.0,0.06666666666666667,1.0,8.375209380234506e-05,0.001256281407035176,0.06666666666666667,0.0,0.002512562814070352,0.0,1.0,0.03333333333333333,0.0
ck_d867f83839b31418,1.0,0.3333333333333333,1.0,6.030999336590073e-05,0.0001809299800977022,0.3333333333333333,0.0,0.0001809299800977022,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d1fc1faf36391e6d,1.0,0.6,1.0,0.00010855798805862131,0.0001809299800977022,0.6,0.0,0.0005427899402931065,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_b94c56a4c40acb7a,1.0,0.3,1.0,5.427899402931066e-05,0.0001809299800977022,0.3,0.0,0.0005427899402931065,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_91311cbb9df588ce,1.0,1.0,1.0,0.0001809299800977022,0.0001809299800977022,1.0,0.0,0.0001809299800977022,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_83149e2092ca9c87,1.0,1.0,2.0,0.0001809299800977022,0.0003618599601954044,0.6666666666666666,0.0,0.001085579880586213,0.0,1.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.00020938023450586262,0.001256281407035176,0.16666666666666666,0.0,0.001256281407035176,0.0,1.0,0.16666666666666666,0.0
